#   X	          Y	         Z	   Intensity
-1.16062903	-0.33375499	0.93965101	0.303349
-1.15837097	-0.33311501	0.94026202	0.308476
-1.15556300	-0.33232099	0.94041401	0.304814
-1.15205395	-0.33128399	0.93995702	0.302129
-1.14851403	-0.33027601	0.93949902	0.302617
-1.14570606	-0.32948300	0.93965101	0.306523
-1.14292896	-0.32865900	0.93977398	0.308721
-1.14030504	-0.32792699	0.94004798	0.311894
-1.13716102	-0.32701099	0.93986499	0.312383
-1.13420105	-0.32615700	0.93983501	0.313359
-1.13029504	-0.32502699	0.93904102	0.312871
-1.12678504	-0.32402000	0.93852198	0.313848
-1.12382495	-0.32316601	0.93849200	0.320195
-1.12123096	-0.32243299	0.93873602	0.326055
-1.11827099	-0.32157901	0.93864399	0.327031
-1.11531103	-0.32072401	0.93858302	0.323857
-1.11216700	-0.31983900	0.93833899	0.326055
-1.10920703	-0.31898499	0.93824798	0.328740
-1.10609400	-0.31806901	0.93800402	0.331426
-1.10276794	-0.31712300	0.93760699	0.331426
-1.09892297	-0.31602499	0.93672198	0.328252
-1.09526098	-0.31495699	0.93598902	0.320928
-1.09230006	-0.31410199	0.93586701	0.317754
-1.08937097	-0.31324801	0.93574500	0.319219
-1.08644104	-0.31242400	0.93559301	0.320195
-1.08366394	-0.31163001	0.93562299	0.325811
-1.08183300	-0.31111100	0.93641698	0.330938
-1.08015394	-0.31062299	0.93736303	0.332647
-1.07829297	-0.31007400	0.93812603	0.333135
-1.07572901	-0.30934101	0.93827802	0.331914
-1.07280004	-0.30851701	0.93812603	0.334356
-1.06968701	-0.30760199	0.93778998	0.330938
-1.06675696	-0.30677801	0.93760699	0.330449
-1.06401098	-0.30598399	0.93757600	0.333867
-1.06126404	-0.30519101	0.93754601	0.342168
-1.05870104	-0.30445901	0.93766803	0.343389
-1.05616796	-0.30372599	0.93778998	0.343389
-1.05378699	-0.30302399	0.93806499	0.344610
-1.05085802	-0.30219999	0.93785101	0.345098
-1.04777503	-0.30131501	0.93748498	0.351690
-1.04469299	-0.30043000	0.93708801	0.356817
-1.04212999	-0.29969800	0.93717998	0.359014
-1.03941298	-0.29890400	0.93708801	0.357305
-1.03666699	-0.29811099	0.93699598	0.360723
-1.03376806	-0.29728699	0.93675202	0.359503
-1.03086901	-0.29643199	0.93650800	0.358282
-1.02796900	-0.29560900	0.93623400	0.358282
-1.02525306	-0.29481500	0.93614203	0.359014
-1.02253699	-0.29405200	0.93602002	0.357305
-1.01982105	-0.29325899	0.93589801	0.359747
-1.01695299	-0.29243499	0.93562299	0.359747
-1.01353502	-0.29145801	0.93485999	0.364141
-1.01011705	-0.29048201	0.93406701	0.362432
-1.00743103	-0.28968799	0.93391401	0.359258
-1.00489795	-0.28895599	0.93394500	0.360479
-1.00236499	-0.28825399	0.93394500	0.364141
-0.99983197	-0.28752100	0.93394500	0.370489
-0.99748200	-0.28685001	0.93409699	0.371710
-0.99513203	-0.28617901	0.93427998	0.372442
-0.99263000	-0.28544599	0.93425000	0.374151
-0.99027997	-0.28477499	0.93440199	0.375372
-0.98793000	-0.28410301	0.93455499	0.373907
-0.98506200	-0.28327900	0.93418902	0.367803
-0.98274201	-0.28260800	0.93434101	0.366583
-0.98039198	-0.28193700	0.93446398	0.366583
-0.97804302	-0.28126499	0.93458599	0.370733
-0.97587597	-0.28062400	0.93485999	0.376837
-0.97370899	-0.28001401	0.93513501	0.386114
-0.97120702	-0.27928200	0.93510401	0.385382
-0.96870399	-0.27858001	0.93504298	0.382452
-0.96620202	-0.27784699	0.93498200	0.378546
-0.96369898	-0.27714500	0.93489099	0.379767
-0.96153301	-0.27650499	0.93516499	0.386114
-0.95921302	-0.27583301	0.93525702	0.385382
-0.95671099	-0.27513099	0.93516499	0.387335
-0.95472699	-0.27455100	0.93556201	0.390997
-0.95274401	-0.27397200	0.93598902	0.392950
-0.95076001	-0.27342200	0.93638599	0.393439
-0.94862401	-0.27278101	0.93663001	0.390997
-0.94596899	-0.27201799	0.93635601	0.395392
-0.94331402	-0.27125499	0.93605000	0.399298
-0.94114703	-0.27064499	0.93629497	0.410040
-0.93916303	-0.27006501	0.93666101	0.425177
-0.93721002	-0.26951599	0.93705702	0.440558
-1.22337306	-0.35014299	0.93235803	0.252079
-1.22999597	-0.35203600	0.93989599	0.271122
-1.22773695	-0.35139501	0.94062799	0.283330
-1.22434998	-0.35041800	0.94047499	0.288212
-1.22093201	-0.34944201	0.94035298	0.289433
-1.21791101	-0.34858701	0.94047499	0.289921
-1.21489000	-0.34770200	0.94059801	0.288457
-1.21168494	-0.34678599	0.94059801	0.287968
-1.20829797	-0.34584001	0.94041401	0.289433
-1.20491004	-0.34486401	0.94023103	0.289433
-1.20170605	-0.34394801	0.94020098	0.289433
-1.19813502	-0.34291101	0.93986499	0.288457
-1.19493103	-0.34199500	0.93980402	0.290166
-1.19193995	-0.34114099	0.93989599	0.290166
-1.18855298	-0.34016401	0.93968201	0.291142
-1.18519604	-0.33921799	0.93943799	0.296025
-1.18144202	-0.33812001	0.93891901	0.297978
-1.17823803	-0.33723399	0.93882799	0.297978
-1.17488098	-0.33625799	0.93858302	0.292363
-1.17207301	-0.33546400	0.93876600	0.290410
-1.16926599	-0.33464101	0.93895000	0.289921
-1.16645801	-0.33384699	0.93913299	0.293095
-1.16419995	-0.33320600	0.93977398	0.298222
-1.16197205	-0.33256501	0.94038397	0.302373
-1.15934801	-0.33183300	0.94068903	0.308965
-1.15617394	-0.33091700	0.94056702	0.308232
-1.15318298	-0.33006299	0.94056702	0.304570
-1.15004003	-0.32914701	0.94041401	0.302129
-1.14704895	-0.32829300	0.94041401	0.308721
-1.14427197	-0.32749900	0.94053602	0.313359
-1.14128101	-0.32664499	0.94050598	0.314336
-1.13792396	-0.32569900	0.94016999	0.313359
-1.13478100	-0.32478300	0.93998700	0.313359
-1.13182104	-0.32392901	0.93995702	0.308476
-1.12846398	-0.32298300	0.93958998	0.308965
-1.12513697	-0.32203701	0.93925500	0.313848
-1.12235999	-0.32124299	0.93934602	0.322148
-1.11976600	-0.32047999	0.93956000	0.326543
-1.11680603	-0.31962600	0.93949902	0.324834
-1.11347997	-0.31867999	0.93910199	0.320195
-1.11015296	-0.31773400	0.93870503	0.319463
-1.10704005	-0.31684899	0.93846101	0.320928
-1.10353100	-0.31584200	0.93791199	0.324346
-1.10005200	-0.31483501	0.93733197	0.329717
-1.09672499	-0.31388900	0.93690503	0.328740
-1.09324598	-0.31288099	0.93632501	0.323857
-1.09013402	-0.31199601	0.93605000	0.322148
-1.08717299	-0.31117201	0.93592799	0.325322
-1.08460999	-0.31044000	0.93608099	0.329717
-1.08293200	-0.30995199	0.93702698	0.337041
-1.08125305	-0.30946401	0.93797302	0.339239
-1.07905602	-0.30882299	0.93846101	0.338018
-1.07646203	-0.30809000	0.93861401	0.337041
-1.07389796	-0.30735800	0.93876600	0.337774
-1.07133496	-0.30662501	0.93888903	0.335332
-1.06803894	-0.30567899	0.93839997	0.336065
-1.06510901	-0.30485499	0.93821698	0.336065
-1.06220996	-0.30397001	0.93803400	0.341192
-1.05946398	-0.30320701	0.93800402	0.345586
-1.05671704	-0.30241400	0.93794298	0.349493
-1.05433702	-0.30174300	0.93821698	0.350713
-1.05158997	-0.30094901	0.93815601	0.348516
-1.04850805	-0.30006400	0.93778998	0.349248
-1.04560900	-0.29923999	0.93757600	0.348028
-1.04267895	-0.29838601	0.93733197	0.352667
-1.03978002	-0.29756200	0.93708801	0.358038
-1.03706396	-0.29676801	0.93699598	0.362921
-1.03486598	-0.29615799	0.93739301	0.359991
-1.03248596	-0.29548600	0.93763697	0.355840
-1.02977002	-0.29469299	0.93754601	0.354131
-1.02668798	-0.29380801	0.93711901	0.354864
-1.02397203	-0.29304501	0.93699598	0.358526
-1.02125502	-0.29225200	0.93687397	0.359014
-1.01783800	-0.29127499	0.93611097	0.359014
-1.01426697	-0.29026800	0.93516499	0.362921
-1.01084900	-0.28929099	0.93437201	0.361700
-1.00849903	-0.28858900	0.93455499	0.360479
-1.00596595	-0.28788799	0.93458599	0.360479
-1.00343299	-0.28715500	0.93458599	0.362921
-1.00090003	-0.28642300	0.93458599	0.370489
-0.99855000	-0.28575099	0.93476897	0.371221
-0.99620098	-0.28507999	0.93492103	0.371221
-0.99351501	-0.28431699	0.93473798	0.369268
-0.99082899	-0.28355399	0.93455499	0.368780
-0.98847997	-0.28288299	0.93470800	0.370733
-0.98646498	-0.28230301	0.93519598	0.367803
-0.98378003	-0.28154001	0.93498200	0.366583
-0.98146099	-0.28086901	0.93510401	0.367803
-0.97892803	-0.28013599	0.93507397	0.371954
-0.97657800	-0.27946499	0.93519598	0.376837
-0.97459400	-0.27891499	0.93565398	0.384894
-0.97209197	-0.27818301	0.93559301	0.387335
-0.96958899	-0.27748099	0.93553197	0.385382
-0.96708697	-0.27674901	0.93547100	0.382208
-0.96440101	-0.27598599	0.93522602	0.383429
-0.96223402	-0.27537501	0.93550098	0.390265
-0.95991498	-0.27470401	0.93556201	0.385870
-0.95774800	-0.27409399	0.93583697	0.384649
-0.95561200	-0.27348301	0.93608099	0.388556
-0.95344502	-0.27284199	0.93632501	0.390997
-0.95146197	-0.27229300	0.93672198	0.393439
-0.94932598	-0.27168301	0.93696600	0.394171
-0.94664001	-0.27092001	0.93669099	0.395392
-0.94398499	-0.27015701	0.93638599	0.394659
-0.94184899	-0.26954699	0.93663001	0.403693
-0.94001800	-0.26902801	0.93717998	0.418341
-0.93788099	-0.26838699	0.93739301	0.432746
-1.23100305	-0.35066199	0.93785101	0.268925
-1.22950697	-0.35023499	0.93916303	0.282353
-1.22666895	-0.34941101	0.93946803	0.290654
-1.22383106	-0.34861800	0.93977398	0.295048
-1.22062695	-0.34770200	0.93974298	0.294316
-1.21742201	-0.34678599	0.93974298	0.286259
-1.21382105	-0.34574899	0.93943799	0.280888
-1.21043396	-0.34480301	0.93928498	0.280400
-1.20722997	-0.34388700	0.93925500	0.284794
-1.20420802	-0.34303299	0.93934602	0.285527
-1.20082104	-0.34205601	0.93916303	0.286015
-1.19743299	-0.34108001	0.93897998	0.288457
-1.19404602	-0.34013399	0.93876600	0.288457
-1.19050598	-0.33912700	0.93839997	0.290166
-1.18748498	-0.33821100	0.93849200	0.295048
-1.18431103	-0.33729601	0.93839997	0.300420
-1.18092299	-0.33634901	0.93818700	0.300908
-1.17738295	-0.33534199	0.93778998	0.299443
-1.17439306	-0.33448800	0.93785101	0.296513
-1.17140198	-0.33363301	0.93788099	0.293339
-1.16859400	-0.33284000	0.93806499	0.294560
-1.16615295	-0.33213800	0.93855298	0.297978
-1.16371202	-0.33143601	0.93901098	0.301640
-1.16127002	-0.33076501	0.93949902	0.307256
-1.15849304	-0.32997099	0.93965101	0.306035
-1.15531898	-0.32905599	0.93949902	0.305547
-1.15214503	-0.32813999	0.93934602	0.308232
-1.14933801	-0.32734701	0.93949902	0.310430
-1.14674401	-0.32661399	0.93980402	0.313359
-1.14338696	-0.32566801	0.93946803	0.312139
-1.14003003	-0.32469201	0.93916303	0.310185
-1.13706994	-0.32386801	0.93913299	0.309941
-1.13410902	-0.32301301	0.93907201	0.309453
-1.13111901	-0.32215899	0.93904102	0.311650
-1.12760901	-0.32115200	0.93852198	0.314824
-1.12428296	-0.32020599	0.93818700	0.319951
-1.12150598	-0.31941199	0.93824798	0.322148
-1.11891198	-0.31867999	0.93849200	0.323857
-1.11576796	-0.31779501	0.93827802	0.321660
-1.11244202	-0.31684899	0.93788099	0.319219
-1.10911596	-0.31590301	0.93748498	0.317754
-1.10597205	-0.31498700	0.93724102	0.321904
-1.10249305	-0.31401101	0.93666101	0.326299
-1.09880102	-0.31297299	0.93595898	0.330205
-1.09550500	-0.31202701	0.93553197	0.325322
-1.09254503	-0.31117201	0.93541002	0.319219
-1.08961499	-0.31034899	0.93525702	0.321904
-1.08686805	-0.30955499	0.93528700	0.326299
-1.08445704	-0.30888399	0.93562299	0.331182
-1.08277905	-0.30839500	0.93656898	0.335088
-1.08113098	-0.30790699	0.93751502	0.336309
-1.07871997	-0.30723599	0.93782002	0.338018
-1.07615697	-0.30650300	0.93797302	0.337530
-1.07341003	-0.30570999	0.93797302	0.338018
-1.07011402	-0.30479401	0.93748498	0.336309
-1.06718397	-0.30394000	0.93730199	0.335821
-1.06480396	-0.30326799	0.93757600	0.337530
-1.06187403	-0.30244401	0.93739301	0.344366
-1.05931103	-0.30171201	0.93751502	0.344854
-1.05638099	-0.30088800	0.93733197	0.344366
-1.05366504	-0.30009499	0.93727100	0.346075
-1.05073500	-0.29927099	0.93705702	0.353887
-1.04817200	-0.29853800	0.93714899	0.354864
-1.04508996	-0.29765299	0.93675202	0.355596
-1.04234302	-0.29688999	0.93669099	0.359014
-1.03962696	-0.29609701	0.93660003	0.361944
-1.03691101	-0.29533401	0.93653899	0.363409
-1.03416395	-0.29453999	0.93644702	0.355840
-1.03163099	-0.29383901	0.93650800	0.350469
-1.02873194	-0.29298401	0.93623400	0.350469
-1.02565002	-0.29212999	0.93580598	0.355352
-1.02259803	-0.29124501	0.93537903	0.357061
-1.01951599	-0.29035899	0.93495202	0.357794
-1.01646399	-0.28950500	0.93449402	0.355352
-1.01356494	-0.28868100	0.93418902	0.356329
-1.01103199	-0.28794900	0.93421900	0.353155
-1.00831604	-0.28718600	0.93406701	0.356329
-1.00596595	-0.28651401	0.93425000	0.360479
-1.00343299	-0.28578201	0.93427998	0.363897
-1.00056505	-0.28498799	0.93394500	0.371710
-0.99787903	-0.28419501	0.93379200	0.371710
-0.99568200	-0.28358501	0.93409699	0.371710
-0.99333203	-0.28291300	0.93425000	0.369757
-0.99064600	-0.28215000	0.93406701	0.364874
-0.98796099	-0.28138700	0.93388402	0.365118
-0.98509198	-0.28056300	0.93354797	0.368292
-0.98259002	-0.27986100	0.93351698	0.371221
-0.98042297	-0.27925101	0.93379200	0.372442
-0.97789001	-0.27851900	0.93376201	0.373663
-0.97572303	-0.27790800	0.93403602	0.381476
-0.97340399	-0.27723700	0.93415803	0.387091
-0.97105402	-0.27656600	0.93425000	0.388312
-0.96888697	-0.27595499	0.93452501	0.383917
-0.96675098	-0.27534500	0.93479902	0.378546
-0.96458399	-0.27473399	0.93507397	0.377325
-0.96241802	-0.27412400	0.93531799	0.381964
-0.95991498	-0.27339199	0.93525702	0.385138
-0.95741302	-0.27269000	0.93516499	0.388312
-0.95509303	-0.27201799	0.93522602	0.390265
-0.95277399	-0.27137801	0.93531799	0.391485
-0.95060700	-0.27073699	0.93553197	0.393439
-0.94828802	-0.27009600	0.93562299	0.397833
-0.94578600	-0.26939401	0.93550098	0.397101
-0.94383198	-0.26881400	0.93589801	0.404181
-0.94166601	-0.26820400	0.93611097	0.417365
-0.93919402	-0.26750201	0.93598902	0.431525
-1.21629298	-0.34480301	0.92384303	0.261357
-1.23088098	-0.34895301	0.93742400	0.270878
-1.23011804	-0.34874001	0.93931597	0.280400
-1.22728002	-0.34791601	0.93962097	0.284794
-1.22444201	-0.34712201	0.93989599	0.288701
-1.22123694	-0.34620699	0.93989599	0.291630
-1.21803296	-0.34529099	0.93989599	0.289677
-1.21501195	-0.34443700	0.94001800	0.286748
-1.21199000	-0.34358200	0.94014001	0.284306
-1.20878601	-0.34266701	0.94014001	0.286748
-1.20539904	-0.34172100	0.93995702	0.288945
-1.20201099	-0.34074399	0.93974298	0.290410
-1.19844103	-0.33973700	0.93940699	0.288945
-1.19505298	-0.33879101	0.93922400	0.289921
-1.19221497	-0.33799699	0.93943799	0.292119
-1.18904102	-0.33708200	0.93937701	0.294560
-1.18583703	-0.33616599	0.93928498	0.298222
-1.18266296	-0.33528101	0.93922400	0.297246
-1.17927599	-0.33430499	0.93897998	0.295781
-1.17573500	-0.33329800	0.93858302	0.294316
-1.17198205	-0.33223000	0.93803400	0.296513
-1.16917396	-0.33143601	0.93821698	0.297490
-1.16691601	-0.33082601	0.93885797	0.301640
-1.16487098	-0.33024600	0.93962097	0.306767
-1.16224694	-0.32948300	0.93992603	0.309941
-1.15943897	-0.32868999	0.94010901	0.313359
-1.15626502	-0.32780501	0.93995702	0.310918
-1.15345800	-0.32701099	0.94010901	0.308721
-1.15031397	-0.32609600	0.93995702	0.310185
-1.14732397	-0.32527199	0.93995702	0.314824
-1.14433300	-0.32441700	0.93992603	0.313848
-1.14155602	-0.32362401	0.94004798	0.310674
-1.13838196	-0.32273901	0.93989599	0.305791
-1.13560498	-0.32194501	0.93998700	0.307256
-1.13279700	-0.32115200	0.94010901	0.310918
-1.12928796	-0.32014501	0.93958998	0.317266
-1.12596095	-0.31919900	0.93925500	0.324346
-1.12281799	-0.31831399	0.93904102	0.328496
-1.11964405	-0.31739801	0.93879700	0.325322
-1.11650097	-0.31651300	0.93858302	0.323613
-1.11354101	-0.31568900	0.93849200	0.323125
-1.11042798	-0.31480399	0.93824798	0.323613
-1.10728502	-0.31388900	0.93800402	0.325811
-1.10395801	-0.31297299	0.93760699	0.328496
-1.10011303	-0.31187400	0.93672198	0.330205
-1.09623694	-0.31077600	0.93583697	0.325811
-1.09312403	-0.30989099	0.93556201	0.322393
-1.09053004	-0.30915800	0.93574500	0.322881
-1.08815002	-0.30848700	0.93608099	0.323369
-1.08592200	-0.30784601	0.93653899	0.329473
-1.08424401	-0.30738801	0.93751502	0.334600
-1.08238196	-0.30683899	0.93827802	0.337285
-1.08018506	-0.30622900	0.93876600	0.336797
-1.07777405	-0.30555701	0.93907201	0.333379
-1.07502699	-0.30476400	0.93907201	0.333623
-1.07173204	-0.30381799	0.93858302	0.332891
-1.06828296	-0.30284101	0.93794298	0.334600
-1.06553602	-0.30207801	0.93791199	0.335821
-1.06279004	-0.30128500	0.93788099	0.343145
-1.06022596	-0.30055201	0.93800402	0.348272
-1.05781603	-0.29988101	0.93827802	0.346075
-1.05509901	-0.29911801	0.93821698	0.341436
-1.05217004	-0.29829401	0.93800402	0.340948
-1.04908800	-0.29740900	0.93763697	0.348516
-1.04615796	-0.29658499	0.93739301	0.352667
-1.04325902	-0.29576099	0.93717998	0.358282
-1.04069495	-0.29502901	0.93724102	0.362921
-1.03816199	-0.29429600	0.93733197	0.365606
-1.03559899	-0.29359400	0.93739301	0.359258
-1.03288305	-0.29280099	0.93730199	0.353399
-1.03013599	-0.29203799	0.93721002	0.348760
-1.02742004	-0.29127499	0.93711901	0.348272
-1.02470398	-0.29048201	0.93699598	0.353643
-1.02162194	-0.28962699	0.93653899	0.352911
-1.01838696	-0.28871199	0.93595898	0.351690
-1.01533496	-0.28782699	0.93550098	0.349981
-1.01243603	-0.28700301	0.93519598	0.352667
-1.00956702	-0.28620899	0.93489099	0.353887
-1.00685096	-0.28541601	0.93473798	0.357305
-1.00361598	-0.28450000	0.93409699	0.362188
-1.00108302	-0.28379801	0.93409699	0.368536
-0.99910003	-0.28321800	0.93458599	0.369024
-0.99675000	-0.28254700	0.93476897	0.372198
-0.99440002	-0.28190601	0.93492103	0.372686
-0.99186701	-0.28117400	0.93489099	0.367315
-0.98933399	-0.28047201	0.93489099	0.365606
-0.98664898	-0.27970901	0.93467700	0.364385
-0.98414600	-0.27900699	0.93464702	0.364385
-0.98179603	-0.27833599	0.93479902	0.365606
-0.97962999	-0.27772501	0.93507397	0.368048
-0.97709697	-0.27699301	0.93504298	0.372442
-0.97444201	-0.27623001	0.93483001	0.381476
-0.97209197	-0.27558899	0.93492103	0.382696
-0.96992499	-0.27497900	0.93519598	0.380255
-0.96723902	-0.27421600	0.93498200	0.377081
-0.96491998	-0.27354401	0.93507397	0.376593
-0.96275300	-0.27293399	0.93531799	0.381964
-0.96061701	-0.27229300	0.93556201	0.384405
-0.95845002	-0.27168301	0.93583697	0.388312
-0.95628399	-0.27107200	0.93608099	0.388312
-0.95396399	-0.27040100	0.93614203	0.387091
-0.95179701	-0.26979101	0.93638599	0.390021
-0.94981402	-0.26924101	0.93678302	0.391974
-0.94749498	-0.26857001	0.93684399	0.398322
-0.94483900	-0.26780701	0.93656898	0.402228
-0.94252002	-0.26716599	0.93663001	0.414191
-0.94053602	-0.26661700	0.93699598	0.430060
-0.93873602	-0.26609799	0.93754601	0.445930
-1.23191798	-0.34751901	0.93785101	0.277714
-1.23191798	-0.34751901	0.94032300	0.296025
-1.22926295	-0.34678599	0.94078100	0.298955
-1.22602797	-0.34587100	0.94078100	0.295537
-1.22264099	-0.34492499	0.94062799	0.290166
-1.21922302	-0.34394801	0.94047499	0.288212
-1.21583605	-0.34300199	0.94032300	0.287236
-1.21299696	-0.34217799	0.94059801	0.289677
-1.20979297	-0.34129301	0.94056702	0.292607
-1.20677197	-0.34043899	0.94068903	0.296269
-1.20356798	-0.33952299	0.94062799	0.296757
-1.20018005	-0.33857700	0.94044501	0.296269
-1.19679296	-0.33763099	0.94023103	0.296025
-1.19322205	-0.33662400	0.93989599	0.293095
-1.18965101	-0.33561701	0.93952900	0.293584
-1.18684399	-0.33479300	0.93974298	0.295048
-1.18345594	-0.33384699	0.93949902	0.297734
-1.18006897	-0.33290100	0.93928498	0.295293
-1.17671204	-0.33195499	0.93904102	0.295293
-1.17353797	-0.33103901	0.93891901	0.300664
-1.17109704	-0.33036801	0.93940699	0.301152
-1.16865504	-0.32966599	0.93989599	0.300664
-1.16621399	-0.32899499	0.94035298	0.303105
-1.16340601	-0.32820100	0.94053602	0.306279
-1.16059899	-0.32740799	0.94068903	0.309697
-1.15742505	-0.32649201	0.94056702	0.306035
-1.15425098	-0.32560700	0.94041401	0.304082
-1.15107703	-0.32472199	0.94026202	0.306523
-1.14811695	-0.32389799	0.94026202	0.312139
-1.14567602	-0.32319599	0.94068903	0.313115
-1.14305103	-0.32246399	0.94096398	0.312139
-1.14009094	-0.32160899	0.94093299	0.308965
-1.13691700	-0.32072401	0.94075000	0.305791
-1.13377404	-0.31983900	0.94056702	0.307744
-1.13041699	-0.31889299	0.94020098	0.312627
-1.12690699	-0.31791699	0.93971300	0.318486
-1.12358105	-0.31697100	0.93934602	0.323613
-1.12080395	-0.31617701	0.93940699	0.323613
-1.11802697	-0.31538400	0.93949902	0.324834
-1.11488295	-0.31449899	0.93925500	0.323613
-1.11173999	-0.31361401	0.93904102	0.325811
-1.10804701	-0.31257600	0.93830901	0.331670
-1.10435498	-0.31153899	0.93760699	0.338750
-1.10105896	-0.31059301	0.93717998	0.343389
-1.09773302	-0.30967700	0.93675202	0.332403
-1.09461999	-0.30879200	0.93647802	0.322393
-1.09166002	-0.30796799	0.93635601	0.320684
-1.08924901	-0.30726600	0.93669099	0.327276
-1.08705103	-0.30665600	0.93717998	0.329961
-1.08464098	-0.30598399	0.93751502	0.332403
-1.08259594	-0.30540499	0.93812603	0.335576
-1.08058202	-0.30482501	0.93876600	0.337774
-1.07798803	-0.30409199	0.93891901	0.335088
-1.07542396	-0.30335999	0.93907201	0.335821
-1.07249498	-0.30253601	0.93888903	0.333379
-1.06938195	-0.30168200	0.93855298	0.335088
-1.06663501	-0.30088800	0.93852198	0.339239
-1.06440699	-0.30027801	0.93897998	0.342412
-1.06166101	-0.29951501	0.93895000	0.348760
