#    X	          Y	         Z	    Scalar field
-2.17823792	1.05650306	0.38151601	-1571.000000
-2.37886000	0.05036900	0.38301101	-1637.000000
-2.19072008	0.96577501	0.38038599	-1639.000000
-2.19191003	0.77607697	0.37843299	-1541.000000
-2.23850989	0.88194299	0.37916601	-1696.000000
-2.24989295	0.63932800	0.37764001	-1600.000000
-2.17680407	1.02513099	0.38151601	-1629.000000
-2.37632799	0.05061300	0.38337699	-1648.000000
-2.25453210	0.43718001	0.37855500	-1528.000000
-2.21067810	0.66383398	0.37825000	-1441.000000
-2.20304894	1.01225305	0.38090500	-1640.000000
-2.17906189	1.02168298	0.38081399	-1640.000000
-2.21128798	0.76570100	0.37821999	-1619.000000
-2.26652503	0.51170301	0.37815899	-1600.000000
-2.38178992	0.05177300	0.38310200	-1628.000000
-2.18544006	0.99800098	0.38056901	-1614.000000
-2.38078308	0.05152900	0.38334700	-1637.000000
-2.38059998	0.05107100	0.38291901	-1630.000000
-2.38005090	0.05107100	0.38322401	-1635.000000
-2.17765808	0.87352002	0.37959301	-1557.000000
-2.24000502	0.49839801	0.37864700	-1413.000000
-2.38194299	0.05363500	0.38352999	-1642.000000
-2.26866102	0.46052599	0.37785301	-1536.000000
-2.37904406	0.05290200	0.38307199	-1637.000000
-2.25285292	0.72316003	0.37821999	-1621.000000
-2.17631507	0.90360999	0.37971500	-1602.000000
-2.37824988	0.05168200	0.38368201	-1641.000000
-2.19029188	0.90431201	0.37916601	-1614.000000
-2.37684608	0.05247500	0.38307199	-1630.000000
-2.31114197	0.44001800	0.37870800	-1653.000000
-2.17189002	0.96308899	0.38053900	-1605.000000
-2.19224501	0.92698699	0.37968400	-1632.000000
-2.28245497	0.44050601	0.37794501	-1615.000000
-2.18055701	1.04850805	0.38090500	-1574.000000
-2.23756409	0.78843701	0.37882999	-1666.000000
-2.37727404	0.05400100	0.38316301	-1648.000000
-2.26771498	0.51976001	0.37825000	-1537.000000
-2.39057899	0.05503800	0.38337699	-1647.000000
-2.39015198	0.05540500	0.38291901	-1631.000000
-2.17185998	0.90766901	0.38005099	-1561.000000
-2.39033508	0.05571000	0.38334700	-1640.000000
-2.38908410	0.05717500	0.38316301	-1598.000000
-2.28825402	0.43492100	0.37831101	-1653.000000
-2.21919298	0.65107697	0.37788400	-1511.000000
-2.21089196	0.66838098	0.37812799	-1508.000000
-2.19413805	0.85969502	0.37895200	-1648.000000
-2.38298011	0.05485500	0.38291901	-1644.000000
-2.38594103	0.05494700	0.38301101	-1649.000000
-2.22074890	0.84568799	0.37907401	-1659.000000
-2.22374010	0.93058801	0.37950099	-1664.000000
-2.38487196	0.05708300	0.38325500	-1602.000000
-2.20930505	0.66676301	0.37818900	-1502.000000
-2.24333191	0.64082301	0.37745699	-1601.000000
-2.29762292	0.42936701	0.37815899	-1645.000000
-2.24714708	0.44474801	0.37910500	-1276.000000
-2.26365709	0.46882600	0.37809801	-1532.000000
-2.18946791	1.02622998	0.38105801	-1641.000000
-2.39024401	0.05946400	0.38334700	-1591.000000
-2.17729211	1.04432702	0.38133201	-1623.000000
-2.24919105	0.81516999	0.37931800	-1664.000000
-2.25428796	0.51414502	0.37815899	-1588.000000
-2.25074792	0.81971699	0.37904400	-1687.000000
-2.38954210	0.06050100	0.38285801	-1627.000000
-2.19554090	0.94001800	0.37983701	-1632.000000
-2.14604211	1.08055103	0.38252300	-1643.000000
-2.39024401	0.06089800	0.38297999	-1620.000000
-2.14366102	1.03358495	0.38194299	-1615.000000
-2.38945007	0.06199600	0.38322401	-1633.000000
-2.22926307	0.77497900	0.37840301	-1645.000000
-2.38703895	0.06230200	0.38282800	-1624.000000
-2.38307190	0.05882300	0.38334700	-1587.000000
-2.18290710	1.08985901	0.38215601	-1577.000000
-2.28413391	0.46873501	0.37797499	-1595.000000
-2.38532996	0.06041000	0.38295001	-1579.000000
-2.21391296	0.88572699	0.37886000	-1632.000000
-2.38462806	0.05885300	0.38282800	-1584.000000
-2.38432288	0.05961600	0.38316301	-1575.000000
-2.20701599	0.79182398	0.37858599	-1594.000000
-2.38627601	0.06123400	0.38310200	-1568.000000
-2.38575697	0.06190500	0.38301101	-1594.000000
-2.18159509	1.00279200	0.38069201	-1604.000000
-2.38307190	0.06147800	0.38297999	-1575.000000
-2.38474989	0.06120300	0.38325500	-1556.000000
-2.38401794	0.06224100	0.38313299	-1591.000000
-2.38282800	0.06184400	0.38291901	-1579.000000
-2.18849206	1.02946496	0.38114899	-1600.000000
-2.37971497	0.05516100	0.38316301	-1630.000000
-2.38172889	0.05485500	0.38310200	-1640.000000
-2.38124108	0.05519100	0.38304099	-1642.000000
-2.18275499	0.90626502	0.37931800	-1615.000000
-2.21998596	0.97502100	0.37977600	-1652.000000
-2.38145399	0.05671700	0.38307199	-1624.000000
-2.22587609	0.83778399	0.37901300	-1677.000000
-2.15446496	0.98344398	0.38124099	-1556.000000
-2.26939392	0.45426899	0.37815899	-1577.000000
-2.30323792	0.47001600	0.37840301	-1620.000000
-2.38166809	0.05769300	0.38310200	-1598.000000
-2.16893005	0.89622498	0.37965399	-1558.000000
-2.37623596	0.05509900	0.38337699	-1630.000000
-2.14375305	1.03520203	0.38166800	-1609.000000
-2.20918298	0.76261902	0.37846401	-1619.000000
-2.26036096	0.44087201	0.37852499	-1570.000000
-2.37849402	0.05662500	0.38297999	-1620.000000
-2.14598107	1.03959703	0.38191199	-1589.000000
-2.23603797	0.90327501	0.37965399	-1700.000000
-2.16285706	1.04167199	0.38179001	-1618.000000
-2.14164710	1.06388903	0.38264501	-1591.000000
-2.24476600	0.82395899	0.37876901	-1677.000000
-2.24473596	0.84877002	0.37898299	-1570.000000
-2.37553406	0.05656400	0.38288900	-1604.000000
-2.27455091	0.66691601	0.37812799	-1614.000000
-2.19551110	0.93119800	0.38005099	-1562.000000
-2.37748694	0.05757100	0.38282800	-1604.000000
-2.20527601	0.72672999	0.37751800	-1576.000000
-2.37864709	0.05806000	0.38340801	-1633.000000
-2.31068397	0.48872399	0.37867701	-1682.000000
-2.37553406	0.05687000	0.38288900	-1614.000000
-2.37690711	0.05726600	0.38349900	-1620.000000
-2.14445496	1.00514197	0.38124099	-1571.000000
-2.37574792	0.05836500	0.38291901	-1641.000000
-2.23796105	0.88328600	0.37916601	-1692.000000
-2.24946594	0.49183699	0.37770101	-1505.000000
-2.38185096	0.05925000	0.38316301	-1598.000000
-2.17735291	1.08375502	0.38249201	-1574.000000
-2.38185096	0.06001300	0.38316301	-1589.000000
-2.38136292	0.06028700	0.38307199	-1577.000000
-2.29228210	0.43241900	0.37812799	-1650.000000
-2.26017809	0.46092200	0.37837201	-1523.000000
-2.38252306	0.06221000	0.38325500	-1572.000000
-2.16810608	1.05622900	0.38200399	-1627.000000
-2.19886804	0.92668200	0.37950099	-1636.000000
-2.31089807	0.42222601	0.37892199	-1678.000000
-2.25602698	0.48451200	0.37812799	-1490.000000
-2.37889099	0.05949400	0.38307199	-1614.000000
-2.37791395	0.05992100	0.38291901	-1609.000000
-2.24610901	0.63740498	0.37733501	-1598.000000
-2.19355798	0.74092102	0.37867701	-1454.000000
-2.24378991	0.77537501	0.37831101	-1619.000000
-2.22071791	0.96147197	0.38020301	-1657.000000
-2.20671105	0.80873102	0.37834200	-1599.000000
-2.21281409	0.82264698	0.37889099	-1663.000000
-2.20011902	0.80363500	0.37855500	-1596.000000
-2.21601892	0.82780498	0.37812799	-1636.000000
-2.22935510	0.69273400	0.37766999	-1600.000000
-2.37858605	0.06248500	0.38301101	-1572.000000
-2.37583899	0.06126400	0.38334700	-1604.000000
-2.37614393	0.06098900	0.38301101	-1595.000000
-2.37513709	0.06095900	0.38322401	-1623.000000
-2.22340393	0.94212300	0.37977600	-1678.000000
-2.38700891	0.07191500	0.38288900	-1635.000000
-2.20426893	1.06620800	0.38154599	-1611.000000
-2.27329993	0.70991498	0.37876901	-1705.000000
-2.16761804	0.91023302	0.37995899	-1538.000000
-2.17713904	0.91703802	0.37953201	-1593.000000
-2.22724891	0.66834998	0.37770101	-1504.000000
-2.20137000	0.77149999	0.37849399	-1594.000000
-2.21516395	0.63533002	0.37840301	-1441.000000
-2.17198205	0.96763599	0.38084400	-1595.000000
-2.31120300	0.45011899	0.37864700	-1647.000000
-2.39289904	0.06541400	0.38264501	-1656.000000
-2.39274597	0.06501800	0.38221699	-1715.000000
-2.15931702	0.97959900	0.38053900	-1623.000000
-2.39070106	0.06465100	0.38267499	-1626.000000
-2.39173889	0.06468200	0.38246199	-1640.000000
-2.39201403	0.06471300	0.38209501	-1715.000000
-2.39216590	0.06614700	0.38252300	-1638.000000
-2.39067101	0.06608600	0.38267499	-1633.000000
-2.21266198	0.63685602	0.37843299	-1403.000000
-2.20402503	0.84199500	0.37828100	-1610.000000
-2.39143395	0.06657400	0.38240099	-1654.000000
-2.39283800	0.06803900	0.38264501	-1668.000000
-2.27171302	0.43583700	0.37831101	-1550.000000
-2.39238000	0.06727600	0.38255301	-1647.000000
-2.39186096	0.06831400	0.38249201	-1666.000000
-2.16459703	0.92564398	0.37971500	-1599.000000
-2.39305091	0.06916800	0.38267499	-1668.000000
-2.27500892	0.46537799	0.37791401	-1588.000000
-2.23432899	0.64424098	0.37770101	-1580.000000
-2.21760607	0.64054900	0.37788400	-1468.000000
-2.18968201	0.76005602	0.37834200	-1561.000000
-2.30845594	0.46775800	0.37876901	-1679.000000
-2.39140296	0.07017500	0.38203400	-1738.000000
-2.23494005	0.67869598	0.37788400	-1630.000000
-2.27842689	0.44010901	0.37840301	-1604.000000
-2.39152503	0.07136500	0.38246199	-1648.000000
-2.20982409	0.67433202	0.37825000	-1504.000000
-2.39247108	0.07209800	0.38261399	-1650.000000
-2.19541907	0.85978699	0.37916601	-1634.000000
-2.31880212	0.44450399	0.37892199	-1697.000000
-2.39396691	0.07249500	0.38246199	-1690.000000
-2.39289904	0.07399000	0.38267499	-1645.000000
-2.21864295	0.78208899	0.37831101	-1640.000000
-2.22587609	0.79399103	0.37889099	-1640.000000
-2.20286608	0.86863703	0.37889099	-1633.000000
-2.15788293	0.99510199	0.38099700	-1636.000000
-2.39244103	0.07350200	0.38261399	-1645.000000
-2.39463806	0.07472200	0.38258401	-1645.000000
-2.39479089	0.07704200	0.38261399	-1657.000000
-2.21693397	0.66011000	0.37831101	-1542.000000
-2.39454699	0.07725500	0.38258401	-1651.000000
-2.39091492	0.07423400	0.38273600	-1627.000000
-2.26560998	0.41471899	0.37818900	-1587.000000
-2.21647596	1.02464294	0.38050801	-1590.000000
-2.39268494	0.07508900	0.38227800	-1680.000000
-2.28010607	0.50883502	0.37794501	-1607.000000
-2.19664001	0.82789600	0.37864700	-1645.000000
-2.20075989	0.72178602	0.37843299	-1565.000000
-2.39164710	0.07536300	0.38249201	-1648.000000
-2.17118812	0.93644702	0.38023400	-1576.000000
-2.39073205	0.07609600	0.38194299	-1672.000000
-2.28413391	0.42024201	0.37870800	-1615.000000
-2.39451599	0.07811000	0.38258401	-1674.000000
-2.27040100	0.65309101	0.37764001	-1655.000000
-2.22947693	0.81468201	0.37864700	-1662.000000
-2.19715905	0.73722798	0.37867701	-1481.000000
-2.26417494	0.65354902	0.37709001	-1648.000000
-2.28089905	0.46470600	0.37809801	-1614.000000
-2.23997498	0.79356402	0.37870800	-1627.000000
-2.39689589	0.06257600	0.38288900	-1661.000000
-2.39833093	0.06343100	0.38310200	-1668.000000
-2.18425012	0.81593299	0.37834200	-1570.000000
-2.21516395	0.73268098	0.37821999	-1594.000000
-2.22789001	0.68406701	0.37779200	-1567.000000
-2.39244103	0.06327800	0.38295001	-1638.000000
-2.16734290	0.96916199	0.38026401	-1589.000000
-2.39338708	0.06352200	0.38310200	-1638.000000
-2.22694397	0.71104401	0.37782300	-1612.000000
-2.17292809	0.99394202	0.38041699	-1613.000000
-2.14060998	1.03251600	0.38182101	-1567.000000
-2.26060510	0.78315699	0.37895200	-1673.000000
-2.18879700	1.01881397	0.38124099	-1627.000000
-2.16453600	1.06230199	0.38230899	-1634.000000
-2.39405799	0.06761200	0.38282800	-1664.000000
-2.39204407	0.06831400	0.38288900	-1650.000000
-2.20603895	1.04731798	0.38090500	-1640.000000
-2.39161706	0.07463100	0.38285801	-1629.000000
-2.39299011	0.07722500	0.38310200	-1643.000000
-2.27598596	0.68952900	0.37861601	-1692.000000
-2.20127892	0.84754902	0.37895200	-1582.000000
-2.23664904	0.62690699	0.37803599	-1564.000000
-2.30131507	0.47227499	0.37815899	-1672.000000
-2.25111389	0.81291199	0.37910500	-1701.000000
-2.39024401	0.06388900	0.38258401	-1624.000000
-2.21015906	1.03913903	0.38096601	-1632.000000
-2.38893104	0.06529200	0.38276699	-1615.000000
-2.20021105	1.08909595	0.38176000	-1593.000000
-2.31700110	0.45384201	0.37892199	-1689.000000
-2.38822889	0.06459000	0.38264501	-1619.000000
-2.38313293	0.06401100	0.38221699	-1605.000000
-2.38627601	0.06333900	0.38273600	-1609.000000
-2.38581800	0.06407200	0.38227800	-1612.000000
-2.21821594	0.93147302	0.37992901	-1668.000000
-2.38377404	0.06446800	0.38270599	-1593.000000
-2.38301110	0.06633000	0.38258401	-1559.000000
-2.30647302	0.43806499	0.37867701	-1668.000000
-2.25801110	0.51567101	0.37806699	-1595.000000
-2.17109704	0.87864703	0.37928799	-1531.000000
-2.38902307	0.06822200	0.38163799	-1717.000000
-2.23811293	0.80964702	0.37892199	-1690.000000
-2.19956994	1.03678894	0.38087499	-1636.000000
-2.20478797	0.92625397	0.38032499	-1655.000000
-2.20332289	0.86961401	0.37864700	-1631.000000
-2.18525696	1.02299500	0.38102701	-1628.000000
-2.38877892	0.06858800	0.38160700	-1754.000000
-2.39015198	0.06938200	0.38221699	-1689.000000
-2.39012098	0.06990100	0.38221699	-1662.000000
-2.38743591	0.06932100	0.38215601	-1654.000000
-2.20207191	1.08021498	0.38179001	-1582.000000
-2.13594103	1.06800795	0.38288900	-1579.000000
-2.38374305	0.06733700	0.38233900	-1580.000000
-2.20683289	0.69181800	0.37788400	-1499.000000
-2.19297791	0.92851299	0.37950099	-1609.000000
-2.38645911	0.06816100	0.38240099	-1608.000000
-2.38575697	0.06739800	0.38227800	-1608.000000
-2.38548303	0.06782500	0.38224801	-1600.000000
-2.21159410	0.63767999	0.37867701	-1326.000000
-2.38420105	0.06810000	0.38240099	-1566.000000
-2.38295007	0.06803900	0.38258401	-1522.000000
-2.21464491	0.67134100	0.37812799	-1528.000000
-2.26451111	0.63584900	0.37748700	-1611.000000
-2.38639808	0.06929000	0.38240099	-1645.000000
-2.23646498	0.65013099	0.37791401	-1627.000000
-2.18226600	0.89973402	0.37922701	-1599.000000
-2.18721008	0.77830499	0.37818900	-1517.000000
-2.38658094	0.07002300	0.38279700	-1645.000000
-2.38536096	0.06977800	0.38261399	-1638.000000
-2.38331604	0.06843600	0.38188201	-1624.000000
-2.18058801	0.94050598	0.37959301	-1634.000000
-2.17698693	0.82517999	0.37889099	-1513.000000
-2.37962294	0.06361400	0.38243100	-1573.000000
-2.38160706	0.06254600	0.38273600	-1587.000000
-2.38233900	0.06398000	0.38249201	-1596.000000
-2.38178992	0.06443800	0.38276699	-1577.000000
-2.23207092	0.68565398	0.37776199	-1612.000000
-2.22197008	0.71824598	0.37815899	-1596.000000
-2.37959290	0.06541400	0.38243100	-1603.000000
-2.26335096	0.75138903	0.37852499	-1682.000000
-2.13649011	1.08232105	0.38282800	-1582.000000
-2.14460802	1.00111401	0.38176000	-1478.000000
-2.37718201	0.06309500	0.38240099	-1583.000000
-2.17707801	0.90519702	0.37916601	-1570.000000
-2.19038391	1.05195606	0.38096601	-1587.000000
-2.21595812	0.73448199	0.37766999	-1623.000000
-2.23634291	0.73811299	0.37794501	-1638.000000
-2.18879700	1.05668604	0.38185099	-1620.000000
-2.21855211	0.79408300	0.37855500	-1599.000000
-2.37660193	0.06459000	0.38270599	-1604.000000
-2.18632507	0.83485401	0.37861601	-1607.000000
-2.18138099	1.07356298	0.38197300	-1606.000000
-2.20539904	0.90449500	0.37950099	-1616.000000
-2.21675110	0.87202501	0.37846401	-1662.000000
-2.19465590	0.83107001	0.37852499	-1606.000000
-2.19752502	1.03404200	0.38117999	-1622.000000
-2.38121009	0.06800800	0.38270599	-1489.000000
-2.38005090	0.06654400	0.38249201	-1519.000000
-2.38023400	0.06834400	0.38255301	-1482.000000
-2.38005090	0.06834400	0.38212600	-1513.000000
-2.23283410	0.69313002	0.37785301	-1589.000000
-2.14829993	1.02683997	0.38176000	-1605.000000
-2.22666907	0.69880700	0.37791401	-1575.000000
-2.38194299	0.06990100	0.38243100	-1631.000000
-2.24153090	0.85389698	0.37840301	-1693.000000
-2.23268104	0.80308503	0.37849399	-1669.000000
-2.37995911	0.06962600	0.38249201	-1585.000000
-2.22465491	0.69126898	0.37764001	-1596.000000
-2.37556505	0.06678800	0.38255301	-1537.000000
-2.26072693	0.44465601	0.37794501	-1512.000000
-2.27360511	0.69810498	0.37864700	-1726.000000
-2.37849402	0.06831400	0.38264501	-1462.000000
-2.21504211	0.89051801	0.37968400	-1636.000000
-2.16893005	0.88529998	0.37937900	-1568.000000
-2.26527405	0.63386500	0.37788400	-1635.000000
-2.23780799	0.92994702	0.38032499	-1705.000000
-2.37846398	0.06874100	0.38264501	-1453.000000
-2.16526794	1.01365697	0.38139299	-1608.000000
-2.37699890	0.06974800	0.38240099	-1605.000000
-2.37672400	0.06871000	0.38273600	-1450.000000
-2.22145104	0.68958998	0.37818900	-1582.000000
-2.27195692	0.46400499	0.37812799	-1566.000000
-2.37547302	0.06971700	0.38255301	-1595.000000
-2.38709998	0.07051100	0.38249201	-1643.000000
-2.18305993	0.98179603	0.38029501	-1622.000000
-2.38938904	0.07087700	0.38209501	-1675.000000
-2.25840807	0.78559899	0.37913501	-1687.000000
-2.23426795	0.74662799	0.37806699	-1615.000000
-2.25614905	0.47795099	0.37831101	-1507.000000
-2.21571398	0.68064898	0.37797499	-1508.000000
-2.38929701	0.07160900	0.38246199	-1655.000000
-2.38905311	0.07130400	0.38243100	-1638.000000
-2.19746399	0.80503798	0.37861601	-1569.000000
-2.21253991	0.81785601	0.37858599	-1640.000000
-2.29222107	0.42024201	0.37852499	-1582.000000
-2.38728309	0.07194500	0.38255301	-1645.000000
-2.25981092	0.49885601	0.37776199	-1624.000000
-2.39051795	0.07276900	0.38230899	-1659.000000
-2.39045691	0.07344100	0.38267499	-1645.000000
-2.38972497	0.07386800	0.38255301	-1631.000000
-2.38868690	0.07341000	0.38276699	-1645.000000
-2.18748498	1.07066298	0.38185099	-1541.000000
-2.24690199	0.71922302	0.37788400	-1656.000000
-2.23454309	0.71873498	0.37821999	-1647.000000
-2.38362098	0.07038900	0.38270599	-1642.000000
-2.25996399	0.46705601	0.37818900	-1491.000000
-2.38606310	0.07121300	0.38273600	-1631.000000
-2.21449304	0.78141803	0.37800601	-1641.000000
-2.17363000	0.87806702	0.38001999	-1461.000000
-2.24055505	0.72993499	0.37818900	-1584.000000
-2.38478088	0.07298300	0.38252300	-1633.000000
-2.23164392	0.65092498	0.37757900	-1630.000000
-2.17851305	0.84193403	0.37898299	-1488.000000
-2.23747301	0.63877898	0.37757900	-1598.000000
-2.38352990	0.07255600	0.38270599	-1643.000000
-2.38352990	0.07322700	0.38270599	-1652.000000
-2.21379089	0.68690503	0.37797499	-1530.000000
-2.38429308	0.07402000	0.38246199	-1650.000000
-2.25959802	0.79933202	0.37925699	-1726.000000
-2.39039612	0.07533300	0.38267499	-1643.000000
-2.18550110	0.95503199	0.38008100	-1589.000000
-2.38795495	0.07450900	0.38264501	-1633.000000
-2.38850403	0.07603500	0.38197300	-1658.000000
-2.15019202	1.06684899	0.38212600	-1611.000000
-2.30674696	0.45512399	0.37849399	-1631.000000
-2.38914490	0.07685900	0.38246199	-1637.000000
-2.25129700	0.82032800	0.37913501	-1687.000000
-2.18220496	0.95204198	0.38017300	-1626.000000
-2.23426795	0.78886402	0.37873799	-1659.000000
-2.23945594	0.65770000	0.37760901	-1625.000000
-2.24577308	0.51222199	0.37858599	-1443.000000
-2.25694299	0.46678200	0.37843299	-1462.000000
-2.22410607	0.66331500	0.37773100	-1580.000000
-2.21998596	0.97785902	0.38032499	-1679.000000
-2.20661902	1.08683801	0.38130200	-1467.000000
-2.38346910	0.07481400	0.38270599	-1657.000000
-2.18650794	0.97895801	0.38023400	-1606.000000
-2.14964294	1.02751195	0.38160700	-1605.000000
-2.28584290	0.40922499	0.37904400	-1649.000000
-2.38514709	0.07698100	0.38261399	-1639.000000
-2.20524597	0.76734900	0.37812799	-1643.000000
-2.22245789	0.62528998	0.37797499	-1514.000000
-2.38288903	0.07771300	0.38264501	-1648.000000
-2.22953796	0.78089899	0.37837201	-1650.000000
-2.19648695	0.81282002	0.37852499	-1591.000000
-2.21919298	0.90339702	0.37953201	-1656.000000
-2.25688195	0.75538599	0.37812799	-1667.000000
-2.38261390	0.07112100	0.38255301	-1638.000000
-2.20689392	0.67610198	0.37861601	-1436.000000
-2.22050500	0.64176899	0.37840301	-1486.000000
-2.24745202	0.47245800	0.37818900	-1491.000000
-2.19560194	0.79081702	0.37828100	-1550.000000
-2.38108802	0.07362400	0.38233900	-1645.000000
-2.38157701	0.07392900	0.38240099	-1666.000000
-2.19047499	0.77107197	0.37867701	-1494.000000
-2.37913489	0.07310500	0.38240099	-1661.000000
-2.37959290	0.07356300	0.38246199	-1661.000000
-2.23103309	0.74089098	0.37766999	-1598.000000
-2.25697303	0.46968099	0.37779200	-1479.000000
-2.37617493	0.07048000	0.38267499	-1625.000000
-2.27888489	0.41203299	0.37840301	-1548.000000
-2.37840295	0.07127400	0.38264501	-1638.000000
-2.30622911	0.47621199	0.37870800	-1635.000000
-2.24027991	0.63621497	0.37751800	-1625.000000
-2.27442908	0.42793301	0.37852499	-1623.000000
-2.37516809	0.07194500	0.38252300	-1658.000000
-2.37785292	0.07276900	0.38258401	-1662.000000
-2.21022010	0.67674297	0.37766999	-1481.000000
-2.22337294	0.92509502	0.37950099	-1693.000000
